rank,name,downloads,cumulative_downloads,cumulative_share_pct
847,NSwag.AspNetCore,135902889,895907269188,87.3952
848,Microsoft.TestPlatform,135793378,896043062566,87.4084
849,Twilio,135067854,896178130420,87.4216
850,Microsoft.Data.Services.Client,134999825,896313130245,87.4348
851,System.Data.Odbc,134524409,896447654654,87.4479
852,Serilog.Formatting.Elasticsearch,134467337,896582121991,87.461
853,AWSSDK.CloudWatchLogs,134434975,896716556966,87.4741
854,Polly.RateLimiting,134175033,896850731999,87.4872
855,Modernizr,133864691,896984596690,87.5003
856,Microsoft.AspNetCore.SignalR.Client,133765990,897118362680,87.5133
857,bootstrap,133535930,897251898610,87.5263
858,Fractions,133234427,897385133037,87.5393
859,Humanizer.Core.is,133201865,897518334902,87.5523
860,Microsoft.ApplicationInsights.WorkerService,132624124,897650959026,87.5653
861,Microsoft.VisualStudio.Threading.Analyzers,132470824,897783429850,87.5782
862,Microsoft.AspNetCore.SignalR.Client.Core,132467864,897915897714,87.5911
863,NuGet.ProjectModel,132414280,898048311994,87.604
864,Sentry,132368891,898180680885,87.6169
865,NuGet.DependencyResolver.Core,132115864,898312796749,87.6298
866,NuGet.LibraryModel,131874711,898444671460,87.6427
867,Microsoft.NET.ILLink.Tasks,131109835,898575781295,87.6555
868,Microsoft.Owin.Security.Cookies,130383163,898706164458,87.6682
869,FSharp.Core,129554925,898835719383,87.6808
870,Microsoft.AspNetCore.Authentication.Facebook,129446211,898965165594,87.6935
871,Serilog.Sinks.RollingFile,129341933,899094507527,87.7061
872,NSwag.Generation.AspNetCore,129134707,899223642234,87.7187
873,runtime.win.System.IO.FileSystem,129106567,899352748801,87.7313
874,System.Net.WebSockets.WebSocketProtocol,128957865,899481706666,87.7439
875,AspNetCore.HealthChecks.SqlServer,127856650,899609563316,87.7563
876,Oracle.ManagedDataAccess.Core,127646115,899737209431,87.7688
877,jQuery.Validation,127555602,899864765033,87.7812
878,Microsoft.Net.Compilers,127403031,899992168064,87.7937
879,Microsoft.Azure.Storage.Blob,127170171,900119338235,87.8061
880,HtmlSanitizer,127135244,900246473479,87.8185
881,Selenium.Support,126574616,900373048095,87.8308
882,Microsoft.AspNetCore.Identity.UI,125977080,900499025175,87.8431
883,Flurl.Http,125734826,900624760001,87.8554
884,morelinq,125642465,900750402466,87.8676
885,Microsoft.AspNetCore.HostFiltering,124950298,900875352764,87.8798
886,Serilog.Sinks.Elasticsearch,124736313,901000089077,87.892
887,Google.Apis.Storage.v1,124489972,901124579049,87.9041
888,Microsoft.Bcl.Build,124463449,901249042498,87.9163
889,Microsoft.Kiota.Http.HttpClientLibrary,124068837,901373111335,87.9284
890,NJsonSchema.Yaml,123554814,901496666149,87.9404
891,Microsoft.Kiota.Serialization.Json,123414442,901620080591,87.9525
892,Microsoft.CodeAnalysis.Features,123242762,901743323353,87.9645
893,dotnet-ef,122934593,901866257946,87.9765
894,Shouldly,122619511,901988877457,87.9884
895,Microsoft.Azure.Functions.Worker,122348301,902111225758,88.0004
896,Microsoft.Data.Sqlite,122258095,902233483853,88.0123
897,Microsoft.Azure.Functions.Worker.Extensions.Abstractions,122120255,902355604108,88.0242
898,GitVersion.Tool,121937308,902477541416,88.0361
899,Microsoft.Extensions.Configuration.Ini,121619205,902599160621,88.048
900,Microsoft.Kiota.Serialization.Text,121309694,902720470315,88.0598
901,Microsoft.AspNetCore.Authentication.Twitter,121039255,902841509570,88.0716
902,Microsoft.Kiota.Serialization.Form,120693233,902962202803,88.0834
903,AWSSDK.Lambda,120497666,903082700469,88.0951
904,System.IO.Ports,120470493,903203170962,88.1069
905,StyleCop.Analyzers.Unstable,120230605,903323401567,88.1186
906,Microsoft.CodeAnalysis.CSharp.Features,120117359,903443518926,88.1303
907,Microsoft.AspNetCore.Http.Connections,119337406,903562856332,88.142
908,NJsonSchema.Annotations,119268368,903682124700,88.1536
909,runtime.win.Microsoft.Win32.Primitives,119208856,903801333556,88.1652
910,Asp.Versioning.Mvc.ApiExplorer,119053049,903920386605,88.1769
911,Unity,119005509,904039392114,88.1885
912,Handlebars.Net,118394701,904157786815,88.2
913,SpecFlow,118370934,904276157749,88.2116
914,Microsoft.Build.Tasks.Git,117279664,904393437413,88.223
915,Microsoft.Diagnostics.Tracing.TraceEvent,117186287,904510623700,88.2344
916,runtime.win.System.Net.Primitives,117081874,904627705574,88.2459
917,Swashbuckle.AspNetCore.Filters,116903140,904744608714,88.2573
918,NPOI,116751964,904861360678,88.2686
919,Microsoft.CodeAnalysis.CSharp.Scripting,116473552,904977834230,88.28
920,Azure.Security.KeyVault.Keys,116373232,905094207462,88.2914
921,Refit.HttpClientFactory,116328194,905210535656,88.3027
922,Common.Logging,116084371,905326620027,88.314
923,Microsoft.AspNet.Cors,115850512,905442470539,88.3253
924,Microsoft.SourceLink.Common,115745129,905558215668,88.3366
925,Google.Cloud.Storage.V1,115311485,905673527153,88.3479
926,dotnet-reportgenerator-globaltool,114858956,905788386109,88.3591
927,OpenTelemetry.Instrumentation.SqlClient,114774052,905903160161,88.3703
928,Microsoft.Kiota.Serialization.Multipart,114628575,906017788736,88.3815
929,NSwag.Core.Yaml,114528987,906132317723,88.3926
930,Microsoft.Azure.Functions.Worker.Grpc,114245530,906246563253,88.4038
931,Microsoft.AspNetCore.Authentication.OAuth,113965363,906360528616,88.4149
932,Serilog.Enrichers.Process,113750351,906474278967,88.426
933,runtime.win.System.Console,113483459,906587762426,88.4371
934,Microsoft.Bcl,113234709,906700997135,88.4481
935,Microsoft.Diagnostics.NETCore.Client,113179945,906814177080,88.4591
936,Microsoft.DotNet.Scaffolding.Shared,113021273,906927198353,88.4702
937,Microsoft.CodeAnalysis.AnalyzerUtilities,112962595,907040160948,88.4812
938,System.Runtime.InteropServices.WindowsRuntime,112868231,907153029179,88.4922
939,Microsoft.jQuery.Unobtrusive.Validation,112534386,907265563565,88.5032
940,Microsoft.VisualStudio.Validation,112406889,907377970454,88.5141
941,NewRelic.Agent,112305322,907490275776,88.5251
942,Microsoft.AspNetCore.SignalR.Core,112063890,907602339666,88.536
943,Microsoft.ApplicationInsights.Web,111984423,907714324089,88.5469
944,Microsoft.AspNet.Identity.Core,111902946,907826227035,88.5579
945,Microsoft.ApplicationInsights.Agent.Intercept,111672886,907937899921,88.5688
946,ExcelDataReader,111404451,908049304372,88.5796
947,Std.UriTemplate,111313752,908160618124,88.5905
948,CommonServiceLocator,110888738,908271506862,88.6013
949,Microsoft.Kiota.Authentication.Azure,110747099,908382253961,88.6121
950,Microsoft.EntityFrameworkCore.Proxies,110543352,908492797313,88.6229
951,Common.Logging.Core,109893354,908602690667,88.6336
952,Xamarin.AndroidX.Annotation,108890288,908711580955,88.6442
953,TestContainers,108786237,908820367192,88.6548
954,System.Reactive.Core,108646585,908929013777,88.6654
955,Microsoft.NET.Sdk.Android.Manifest-8.0.100.Msi.x64,108177219,909037190996,88.676
956,System.ServiceModel.Syndication,108151896,909145342892,88.6865
957,Microsoft.Azure.Functions.Worker.Sdk,108143924,909253486816,88.6971
958,Microsoft.NET.Sdk.iOS.Manifest-8.0.100.Msi.x64,107995729,909361482545,88.7076
959,Microsoft.NET.Sdk.MacCatalyst.Manifest-8.0.100.Msi.x64,107931942,909469414487,88.7182
960,Microsoft.NET.Sdk.macOS.Manifest-8.0.100.Msi.x64,107807771,909577222258,88.7287
961,Microsoft.NET.Workload.Mono.ToolChain.Current.Manifest-8.0.100.Msi.x64,107793867,909685016125,88.7392
962,Microsoft.NET.Workload.Emscripten.Current.Manifest-8.0.100.Msi.x64,107666552,909792682677,88.7497
963,Microsoft.NET.Sdk.Maui.Manifest-8.0.100.Msi.x64,107663297,909900345974,88.7602
964,Microsoft.NET.Sdk.tvOS.Manifest-8.0.100.Msi.x64,107661392,910008007366,88.7707
965,Grpc,107586401,910115593767,88.7812
966,Microsoft.NET.Workload.Emscripten.net6.Manifest-8.0.100.Msi.x64,107548354,910223142121,88.7917
967,Microsoft.NET.Workload.Emscripten.net7.Manifest-8.0.100.Msi.x64,107449866,910330591987,88.8022
968,Microsoft.NET.Workload.Mono.ToolChain.net6.Manifest-8.0.100.Msi.x64,107329564,910437921551,88.8126
969,Microsoft.NET.Workload.Mono.ToolChain.net7.Manifest-8.0.100.Msi.x64,107135538,910545057089,88.8231
970,Microsoft.Azure.DocumentDB.Core,107111893,910652168982,88.8335
971,Microsoft.AspNetCore.DataProtection.Extensions,106448844,910758617826,88.8439
972,JunitXml.TestLogger,106260991,910864878817,88.8543
973,SonarAnalyzer.CSharp,105724995,910970603812,88.8646
974,Microsoft.Extensions.Hosting.WindowsServices,104698539,911075302351,88.8748
975,Microsoft.CodeAnalysis,103922010,911179224361,88.8849
976,Amazon.Lambda.Serialization.SystemTextJson,103902742,911283127103,88.8951
977,AutoFixture.AutoMoq,103771686,911386898789,88.9052
978,Datadog.Trace,103671586,911490570375,88.9153
979,Microsoft.Extensions.Caching.SqlServer,102450677,911593021052,88.9253
980,Hangfire,102444701,911695465753,88.9353
981,runtime.osx-x64.runtime.native.System.IO.Ports,102440553,911797906306,88.9453
982,runtime.linux-arm.runtime.native.System.IO.Ports,102412852,911900319158,88.9553
983,runtime.native.System.IO.Ports,102406581,912002725739,88.9653
984,runtime.linux-x64.runtime.native.System.IO.Ports,102390638,912105116377,88.9753
985,runtime.linux-arm64.runtime.native.System.IO.Ports,102373409,912207489786,88.9853
986,Mono.Cecil,101847185,912309336971,88.9952
987,libphonenumber-csharp,101727158,912411064129,89.0051
988,Azure.Messaging.EventHubs,101574978,912512639107,89.015
989,Validation,101051647,912613690754,89.0249
990,NSwag.MSBuild,100365056,912714055810,89.0347
991,runtime.win.System.Net.Sockets,99981172,912814036982,89.0444
992,Hangfire.NetCore,99713060,912913750042,89.0541
993,Microsoft.Azure.Functions.Extensions,99544456,913013294498,89.0639
994,Microsoft.AspNetCore.SpaServices,99253596,913112548094,89.0735
995,gherkin,99188325,913211736419,89.0832
996,Microsoft.AspNetCore.NodeServices,99159541,913310895960,89.0929
997,K4os.Hash.xxHash,98436734,913409332694,89.1025
998,Microsoft.Win32.Registry.AccessControl,98135878,913507468572,89.1121
999,Stripe.net,97989079,913605457651,89.1216
1000,Microsoft.WindowsDesktop.App.Runtime.win-x64,97769303,913703226954,89.1312
1001,BouncyCastle.NetCore,97714929,913800941883,89.1407
1002,Sfa.Core.ServiceModel,97705984,913898647867,89.1502
1003,Microsoft.Azure.Functions.Worker.Extensions.Http,97169978,913995817845,89.1597
1004,System.CommandLine,96858427,914092676272,89.1692
1005,DevExpress.Xpo,96325822,914189002094,89.1785
1006,Microsoft.NET.Sdk.Android.Manifest-9.0.100.Msi.x64,96325530,914285327624,89.1879
1007,Microsoft.AspNet.WebApi.Owin,96294881,914381622505,89.1973
1008,Microsoft.NET.Sdk.iOS.Manifest-9.0.100.Msi.x64,96285491,914477907996,89.2067
1009,Microsoft.NET.Sdk.MacCatalyst.Manifest-9.0.100.Msi.x64,96249822,914574157818,89.2161
1010,Microsoft.NET.Sdk.macOS.Manifest-9.0.100.Msi.x64,96200219,914670358037,89.2255
1011,Microsoft.FeatureManagement.AspNetCore,96112883,914766470920,89.2349
1012,Microsoft.Azure.Functions.Worker.Sdk.Generators,96065204,914862536124,89.2443
1013,Microsoft.NET.Sdk.tvOS.Manifest-9.0.100.Msi.x64,96052826,914958588950,89.2536
1014,System.Reactive.Interfaces,95976785,915054565735,89.263
1015,Microsoft.NET.Workload.Mono.ToolChain.Current.Manifest-9.0.100.Msi.x64,95721864,915150287599,89.2723
1016,Microsoft.NET.Sdk.Maui.Manifest-9.0.100.Msi.x64,95676804,915245964403,89.2817
1017,Microsoft.NET.Workload.Emscripten.Current.Manifest-9.0.100.Msi.x64,95644128,915341608531,89.291
1018,Microsoft.NET.Workload.Emscripten.net6.Manifest-9.0.100.Msi.x64,95521206,915437129737,89.3003
1019,Microsoft.NET.Workload.Emscripten.net7.Manifest-9.0.100.Msi.x64,95514220,915532643957,89.3096
1020,LaunchDarkly.EventSource,95400031,915628043988,89.3189
1021,Microsoft.Windows.Compatibility,95352016,915723396004,89.3282
1022,Microsoft.NET.Workload.Emscripten.net8.Manifest-9.0.100.Msi.x64,95343374,915818739378,89.3375
1023,Newtonsoft.Json.Schema,95273587,915914012965,89.3468
1024,Microsoft.NET.Workload.Mono.ToolChain.net6.Manifest-9.0.100.Msi.x64,95193987,916009206952,89.3561
1025,SkiaSharp.NativeAssets.Linux.NoDependencies,95174589,916104381541,89.3654
1026,Microsoft.WindowsAzure.ConfigurationManager,95167866,916199549407,89.3747
1027,Microsoft.NET.Workload.Mono.ToolChain.net7.Manifest-9.0.100.Msi.x64,95145811,916294695218,89.384
1028,SQLitePCLRaw.provider.dynamic_cdecl,95109284,916389804502,89.3932
1029,Microsoft.AspNetCore.Server.Kestrel.Transport.Libuv,95052933,916484857435,89.4025
1030,Microsoft.NET.Workload.Mono.ToolChain.net8.Manifest-9.0.100.Msi.x64,95015724,916579873159,89.4118
1031,Microsoft.Extensions.Configuration.AzureKeyVault,94761979,916674635138,89.421
1032,Microsoft.Azure.Functions.Worker.Sdk.Analyzers,94585973,916769221111,89.4302
1033,K4os.Compression.LZ4.Streams,93999203,916863220314,89.4394
1034,Json.More.Net,93693421,916956913735,89.4486
1035,Microsoft.AspNetCore.SignalR,93350405,917050264140,89.4577
1036,Ben.Demystifier,93200072,917143464212,89.4668
1037,AspNetCore.HealthChecks.Redis,92665363,917236129575,89.4758
1038,Swashbuckle.AspNetCore.Filters.Abstractions,91905549,917328035124,89.4848
1039,HarfBuzzSharp,91819993,917419855117,89.4937
1040,Cake,91532094,917511387211,89.5026
1041,JWT,91416689,917602803900,89.5116
1042,Microsoft.Azure.AppConfiguration.AspNetCore,90949870,917693753770,89.5204
1043,SQLitePCLRaw.bundle_green,90923176,917784676946,89.5293
1044,AspNetCore.HealthChecks.Uris,90819289,917875496235,89.5382
1045,SpecFlow.Tools.MsBuild.Generation,90697970,917966194205,89.547
1046,Fody,90659822,918056854027,89.5559
1047,GraphQL-Parser,90476088,918147330115,89.5647
1048,Microsoft.NET.Workload.Mono.ToolChain.Manifest-6.0.300,90298271,918237628386,89.5735
1049,Microsoft.NET.Workload.Emscripten.Manifest-6.0.300,90276463,918327904849,89.5823
1050,NJsonSchema.NewtonsoftJson,89585039,918417489888,89.591
1051,GraphQL,89312418,918506802306,89.5997
1052,Castle.Windsor,89170033,918595972339,89.6084
1053,Xamarin.AndroidX.Lifecycle.Common,88962873,918684935212,89.6171
1054,Syncfusion.Licensing,88823247,918773758459,89.6258
1055,Microsoft.Bcl.Memory,88445104,918862203563,89.6344
1056,Microsoft.Extensions.AI.Abstractions,88089485,918950293048,89.643
1057,MessagePackAnalyzer,87971002,919038264050,89.6516
1058,NetTopologySuite.IO.SqlServerBytes,87908628,919126172678,89.6602
1059,Xamarin.AndroidX.Collection,87718010,919213890688,89.6687
1060,Microsoft.AspNetCore.Components.Authorization,87529654,919301420342,89.6773
1061,Microsoft.SourceLink.GitHub,87499083,919388919425,89.6858
1062,Microsoft.AspNet.TelemetryCorrelation,87471260,919476390685,89.6943
1063,Microsoft.AspNet.Identity.Owin,87247157,919563637842,89.7028
1064,Microsoft.AspNetCore.Authentication.MicrosoftAccount,87169962,919650807804,89.7113
1065,Microsoft.Azure.WebJobs.Extensions.ServiceBus,86866238,919737674042,89.7198
1066,Microsoft.Diagnostics.Runtime,86723156,919824397198,89.7283
1067,Google.Cloud.Iam.V1,86722778,919911119976,89.7367
1068,Microsoft.SqlServer.Types,86651217,919997771193,89.7452
1069,Xamarin.AndroidX.Lifecycle.Runtime,86565351,920084336544,89.7536
1070,Microsoft.CodeAnalysis.NetAnalyzers,86550053,920170886597,89.7621
1071,Microsoft.NET.Workloads.10.0.200,86543224,920257429821,89.7705
1072,Swashbuckle.Core,86401276,920343831097,89.7789
1073,runtime.win7-x86.runtime.native.System.Data.SqlClient.sni,86399162,920430230259,89.7874
1074,runtime.win7-x64.runtime.native.System.Data.SqlClient.sni,86338915,920516569174,89.7958
1075,ServiceStack.Text,86284411,920602853585,89.8042
1076,Xamarin.Forms,85882880,920688736465,89.8126
1077,AWSSDK.KeyManagementService,85618772,920774355237,89.8209
1078,Microsoft.AspNet.WebApi.Cors,85393123,920859748360,89.8293
1079,Quartz.Extensions.DependencyInjection,85349579,920945097939,89.8376
1080,Xamarin.AndroidX.Core,84995064,921030093003,89.8459
1081,Nito.AsyncEx,84272161,921114365164,89.8541
1082,NServiceBus,84039313,921198404477,89.8623
1083,Sentry.Extensions.Logging,83968797,921282373274,89.8705
1084,StackExchange.Redis.StrongName,83908867,921366282141,89.8787
1085,Microsoft.AspNetCore.ResponseCompression,83893204,921450175345,89.8869
1086,Microsoft.AspNetCore.Server.IIS,83840770,921534016115,89.895
1087,BouncyCastle,83824603,921617840718,89.9032
1088,LinqKit.Core,83591131,921701431849,89.9114
1089,LaunchDarkly.Logging,83412535,921784844384,89.9195
1090,AutoFixture.Xunit2,83329148,921868173532,89.9276
1091,Microsoft.AspNetCore.OData,82970952,921951144484,89.9357
1092,Selenium.WebDriver.ChromeDriver,82505129,922033649613,89.9438
1093,JsonPointer.Net,82388466,922116038079,89.9518
1094,Iesi.Collections,81831236,922197869315,89.9598
1095,Azure.ResourceManager,81674916,922279544231,89.9678
1096,LaunchDarkly.ServerSdk,81591311,922361135542,89.9757
1097,Microsoft.VisualStudio.Web.CodeGeneration.Tools,81434796,922442570338,89.9837
1098,Azure.Monitor.OpenTelemetry.Exporter,81278809,922523849147,89.9916
1099,NHibernate,80914410,922604763557,89.9995
1100,NUglify,80859592,922685623149,90.0074
1101,SimpleInjector,80829956,922766453105,90.0153
1102,Rebus,80595273,922847048378,90.0231
1103,SkiaSharp.NativeAssets.Linux,80442612,922927490990,90.031
1104,Microsoft.NET.Sdk.Android.Manifest-6.0.300,79653123,923007144113,90.0388
1105,Microsoft.NET.Sdk.Maui.Manifest-6.0.300,79607311,923086751424,90.0465
1106,Microsoft.NET.Sdk.macOS.Manifest-6.0.300,79600761,923166352185,90.0543
1107,Microsoft.NET.Sdk.MacCatalyst.Manifest-6.0.300,79434316,923245786501,90.062
1108,FakeItEasy,79419577,923325206078,90.0698
1109,Microsoft.NET.Sdk.iOS.Manifest-6.0.300,79413199,923404619277,90.0775
1110,Microsoft.NET.Sdk.tvOS.Manifest-6.0.300,79194013,923483813290,90.0853
1111,HarfBuzzSharp.NativeAssets.Win32,79111871,923562925161,90.093
1112,HarfBuzzSharp.NativeAssets.macOS,78893387,923641818548,90.1007
1113,Microsoft.AspNetCore.Mvc.Formatters.Xml,78746279,923720564827,90.1083
1114,NewId,78483899,923799048726,90.116
1115,System.Reflection.Context,78248421,923877297147,90.1236
1116,BenchmarkDotNet,78144383,923955441530,90.1313
1117,HotChocolate.Utilities,78077164,924033518694,90.1389
1118,Mapster,77993605,924111512299,90.1465
1119,Sentry.AspNetCore,77945789,924189458088,90.1541
1120,Quartz.Extensions.Hosting,77387861,924266845949,90.1616
1121,Microsoft.DiaSymReader.Native,77235099,924344081048,90.1692
1122,Amazon.Lambda.APIGatewayEvents,77212680,924421293728,90.1767
1123,Google.LongRunning,77192472,924498486200,90.1842
1124,System.Resources.Writer,77181663,924575667863,90.1918
1125,LaunchDarkly.CommonSdk,77097234,924652765097,90.1993
1126,Microsoft.EntityFrameworkCore.Relational.Design,77089005,924729854102,90.2068
1127,ClosedXML.Parser,77075542,924806929644,90.2143
1128,NUnit.ConsoleRunner,76868296,924883797940,90.2218
1129,QRCoder,76761949,924960559889,90.2293
1130,Microsoft.AspNetCore.CookiePolicy,76654022,925037213911,90.2368
1131,Docker.DotNet,76308561,925113522472,90.2442
1132,EFCore.NamingConventions,76167452,925189689924,90.2517
1133,Amazon.Lambda.SQSEvents,76085257,925265775181,90.2591
1134,HotChocolate.Language.SyntaxTree,76027075,925341802256,90.2665
1135,Xamarin.AndroidX.Arch.Core.Common,75859271,925417661527,90.2739
1136,ExcelDataReader.DataSet,75811928,925493473455,90.2813
1137,dotnet-sonarscanner,75413048,925568886503,90.2886
1138,Perfolizer,75409720,925644296223,90.296
1139,AspNetCore.HealthChecks.NpgSql,75404741,925719700964,90.3034
1140,OpenTelemetry.PersistentStorage.FileSystem,75359975,925795060939,90.3107
1141,Yarp.ReverseProxy,75294304,925870355243,90.3181
1142,LaunchDarkly.Cache,75248155,925945603398,90.3254
1143,Microsoft.IdentityModel.Protocols.WsFederation,75130474,926020733872,90.3327
1144,OpenTelemetry.PersistentStorage.Abstractions,75128256,926095862128,90.3401
1145,Microsoft.CodeQuality.Analyzers,74993096,926170855224,90.3474
1146,Nito.AsyncEx.Interop.WaitHandles,74978338,926245833562,90.3547
1147,Xamarin.AndroidX.Lifecycle.LiveData.Core,74869156,926320702718,90.362
1148,Elastic.Apm,74858458,926395561176,90.3693
1149,Octokit,74786154,926470347330,90.3766
1150,Markdig,74771946,926545119276,90.3839
1151,DotNetZip,74737924,926619857200,90.3912
1152,HotChocolate.Abstractions,74590758,926694447958,90.3984
1153,Microsoft.NetCore.Analyzers,74582343,926769030301,90.4057
1154,Nito.Cancellation,74408899,926843439200,90.413
1155,BoDi,74379876,926917819076,90.4202
1156,Microsoft.Extensions.Logging.TraceSource,74257862,926992076938,90.4275
1157,Nito.AsyncEx.Oop,74103067,927066180005,90.4347
1158,Enums.NET,73858219,927140038224,90.4419
1159,HotChocolate.Language,73820238,927213858462,90.4491
1160,MathNet.Numerics,73745860,927287604322,90.4563
1161,Microsoft.JSInterop.WebAssembly,73669674,927361273996,90.4635
1162,CompareNETObjects,73615760,927434889756,90.4707
1163,Microsoft.Build.Runtime,73582525,927508472281,90.4779
1164,Microsoft.CodeAnalysis.FxCopAnalyzers,73501005,927581973286,90.485
1165,AWSSDK.SimpleEmail,73340285,927655313571,90.4922
1166,jose-jwt,73169690,927728483261,90.4993
1167,Microsoft.AspNetCore.MiddlewareAnalysis,73135307,927801618568,90.5065
1168,DogStatsD-CSharp-Client,73132100,927874750668,90.5136
1169,System.ComponentModel.Composition.Registration,72982570,927947733238,90.5207
1170,LaunchDarkly.InternalSdk,72814694,928020547932,90.5278
1171,ncrontab,72805800,928093353732,90.5349
1172,Xamarin.AndroidX.Lifecycle.ViewModel,72739022,928166092754,90.542
1173,DevExpress.Xpo.de,72660288,928238753042,90.5491
1174,Unity.Abstractions,72622600,928311375642,90.5562
1175,Microsoft.NetFramework.Analyzers,72545070,928383920712,90.5633
1176,Microsoft.AspNetCore.Components.WebAssembly,72503461,928456424173,90.5703
1177,Ninject,72486840,928528911013,90.5774
1178,Microsoft.AspNetCore.Session,72467319,928601378332,90.5845
1179,Microsoft.Data.SqlClient.SNI,72362003,928673740335,90.5915
1180,Azure.Storage.Files.Shares,72327210,928746067545,90.5986
1181,WindowsAzure.ServiceBus,72199055,928818266600,90.6056
1182,HotChocolate.Types,72121449,928890388049,90.6127
1183,DevExpress.Xpo.ja,72094336,928962482385,90.6197
1184,DevExpress.Xpo.es,72092709,929034575094,90.6267
1185,Microsoft.UI.Xaml,72023551,929106598645,90.6338
1186,System.Data.SQLite.Core,71847291,929178445936,90.6408
1187,Microsoft.AspNetCore.Owin,71776250,929250222186,90.6478
1188,DistributedLock.Core,71604778,929321826964,90.6547
1189,SharpYaml,71441476,929393268440,90.6617
1190,AWSSDK.SSO,71084015,929464352455,90.6686
1191,AWSSDK.SSOOIDC,71029682,929535382137,90.6756
1192,Microsoft.Extensions.Logging.AzureAppServices,70858272,929606240409,90.6825
1193,dbup-core,70776515,929677016924,90.6894
1194,Xamarin.AndroidX.Fragment,70647495,929747664419,90.6963
1195,semver,70617446,929818281865,90.7032
1196,OneOf,70236245,929888518110,90.71
1197,Microsoft.ClearScript,70214469,929958732579,90.7169
1198,MiniProfiler.Shared,69968347,930028700926,90.7237
1199,Microsoft.AspNet.SignalR.Core,69845029,930098545955,90.7305
1200,BenchmarkDotNet.Annotations,69757093,930168303048,90.7373
1201,Microsoft.AspNetCore.Diagnostics.HealthChecks,69733588,930238036636,90.7441
1202,GreenDonut,69662779,930307699415,90.7509
1203,Z.EntityFramework.Extensions.EFCore,69651306,930377350721,90.7577
1204,System.ServiceModel.NetFramingBase,69513454,930446864175,90.7645
1205,System.IO.Pipes.AccessControl,69418839,930516283014,90.7713
1206,Iced,69346256,930585629270,90.778
1207,Amazon.Extensions.Configuration.SystemsManager,69204457,930654833727,90.7848
1208,HotChocolate.Language.Utf8,69071561,930723905288,90.7915
1209,AWSSDK.CloudWatch,69032476,930792937764,90.7983
1210,HotChocolate.Language.Visitors,69011114,930861948878,90.805
1211,Xamarin.AndroidX.VersionedParcelable,68757691,930930706569,90.8117
1212,OpenTelemetry.Instrumentation.EntityFrameworkCore,68739848,930999446417,90.8184
1213,Mapster.Core,68423885,931067870302,90.8251
1214,Microsoft.VisualStudio.SolutionPersistence,68322308,931136192610,90.8317
1215,Microsoft.NET.Workload.Emscripten.Manifest-6.0.100,68098124,931204290734,90.8384
1216,PDFsharp,68097770,931272388504,90.845
1217,Microsoft.Azure.SignalR.Protocols,68014854,931340403358,90.8517
1218,Microsoft.NET.Workload.Mono.ToolChain.Manifest-6.0.100,68007989,931408411347,90.8583
1219,Microsoft.Azure.SignalR,67891292,931476302639,90.8649
1220,System.ServiceModel.Federation,67816492,931544119131,90.8715
1221,Microsoft.AspNetCore.DataProtection.StackExchangeRedis,67739550,931611858681,90.8781
1222,Consul,67697682,931679556363,90.8847
1223,Microsoft.AspNetCore.Server.HttpSys,67647364,931747203727,90.8913
1224,GreenPipes,67514144,931814717871,90.8979
1225,dotnet-dump,67286520,931882004391,90.9045
1226,OpenAI,67269399,931949273790,90.9111
1227,Microsoft.AspNetCore.Rewrite,67091532,932016365322,90.9176
1228,Xamarin.AndroidX.Activity,66962247,932083327569,90.9241
1229,MSTest.Analyzers,66926063,932150253632,90.9307
1230,TestableIO.System.IO.Abstractions.Wrappers,66914071,932217167703,90.9372
1231,Xamarin.AndroidX.Arch.Core.Runtime,66819211,932283986914,90.9437
1232,Microsoft.VisualStudio.Threading,66680024,932350666938,90.9502
1233,Xamarin.AndroidX.Loader,66577634,932417244572,90.9567
1234,Dapper.Contrib,66576841,932483821413,90.9632
1235,Xamarin.AndroidX.CustomView,66546585,932550367998,90.9697
1236,Apache.Avro,66436923,932616804921,90.9762
1237,Stef.Validation,66317386,932683122307,90.9826
1238,Z.Expressions.Eval,65829761,932748952068,90.9891
1239,Cronos,65801590,932814753658,90.9955
1240,Confluent.SchemaRegistry,65719670,932880473328,91.0019
1241,HotChocolate.Validation,65537847,932946011175,91.0083
1242,OpenTracing,65502012,933011513187,91.0147
1243,TestableIO.System.IO.Abstractions,65170027,933076683214,91.021
1244,App.Metrics.Abstractions,64765422,933141448636,91.0273
1245,Xamarin.AndroidX.SavedState,64630692,933206079328,91.0337
1246,Respond,64619971,933270699299,91.04
1247,EFCore.BulkExtensions,64619411,933335318710,91.0463
1248,HotChocolate.Execution,64432810,933399751520,91.0525
1249,Swashbuckle,64272816,933464024336,91.0588
1250,Xamarin.AndroidX.ViewPager,64261833,933528286169,91.0651
1251,FastMember,64092540,933592378709,91.0713
1252,HotChocolate.Fetching,64017396,933656396105,91.0776
1253,Amazon.JSII.Runtime,63447610,933719843715,91.0838
1254,Xamarin.Kotlin.StdLib,63397963,933783241678,91.09
1255,Xamarin.AndroidX.Interpolator,63336215,933846577893,91.0961
1256,HotChocolate,63271632,933909849525,91.1023
1257,OpenTelemetry.Instrumentation.Process,63031249,933972880774,91.1085
1258,GraphQL.Client,62979026,934035859800,91.1146
1259,Serilog.Sinks.EventLog,62975168,934098834968,91.1207
1260,iTextSharp,62972577,934161807545,91.1269
